Dc dPTime iforestTime find_markedNodesTime find_potential_dcNN_listTime relativedistanceTime ccidentificationTime_without_k ccidentificationTime clusterassignTime 
0.868 0.000606862 0.0879526 3.54e-07 2.09845 0.523247 1.34e-07 1.25e-07 0.000737086
0.869 0.000606862 0.0879526 3.91e-07 2.10821 0.538057 1.38e-07 1.28e-07 0.000735259
0.87 0.000606862 0.0879526 2.9e-07 2.11059 0.552615 1.41e-07 1.27e-07 0.000733777
0.871 0.000606862 0.0879526 2.61e-07 2.10913 0.555039 1.39e-07 1.26e-07 0.00073725
0.872 0.000606862 0.0879526 2.75e-07 2.10803 0.562599 1.41e-07 1.24e-07 0.000734238
0.873 0.000606862 0.0879526 2.63e-07 2.10985 0.564491 1.4e-07 1.25e-07 0.00073947
0.874 0.000606862 0.0879526 3.72e-07 2.10868 0.57237 1.42e-07 1.32e-07 0.000736554
0.875 0.000606862 0.0879526 3.18e-07 2.11253 0.582194 1.94e-07 1.36e-07 0.000734305
0.876 0.000606862 0.0879526 3.43e-07 2.11193 0.596822 1.32e-07 1.25e-07 0.000735834
0.877 0.000606862 0.0879526 3.5e-07 2.11047 0.604347 1.38e-07 1.28e-07 0.000735059
0.878 0.000606862 0.0879526 2.56e-07 2.11005 0.604206 1.33e-07 1.85e-07 0.000734638
0.879 0.000606862 0.0879526 2.99e-07 2.10932 0.60864 1.45e-07 1.29e-07 0.000737306
0.88 0.000606862 0.0879526 2.97e-07 2.11127 0.621646 1.35e-07 1.32e-07 0.000734305
0.881 0.000606862 0.0879526 3.27e-07 2.10971 0.626667 1.35e-07 1.28e-07 0.000740528
0.882 0.000606862 0.0879526 3.75e-07 2.11223 0.628783 1.36e-07 1.36e-07 0.000735689
0.883 0.000606862 0.0879526 2.58e-07 2.11197 0.641663 1.54e-07 1.23e-07 0.000734432
0.884 0.000606862 0.0879526 2.51e-07 2.11004 0.643736 1.45e-07 1.18e-07 0.000734427
0.885 0.000606862 0.0879526 3.4e-07 2.11013 0.650898 1.28e-07 1.76e-07 0.000735898
0.886 0.000606862 0.0879526 3.9e-07 2.10927 0.663553 1.27e-07 1.22e-07 0.000734312
0.887 0.000606862 0.0879526 3.87e-07 2.11517 0.67896 1.35e-07 1.22e-07 0.000732521
0.888 0.000606862 0.0879526 2.6e-07 2.11611 0.68347 1.41e-07 1.24e-07 0.000736741
0.889 0.000606862 0.0879526 2.46e-07 2.1152 0.683615 1.39e-07 1.24e-07 0.000736494
0.89 0.000606862 0.0879526 3.46e-07 2.11429 0.690939 1.34e-07 1.23e-07 0.000735705
0.891 0.000606862 0.0879526 3.55e-07 2.11875 0.69601 1.42e-07 1.86e-07 0.000734533
0.892 0.000606862 0.0879526 4.61e-07 2.11591 0.701225 1.48e-07 1.29e-07 0.000734775
0.893 0.000606862 0.0879526 3.34e-07 2.11518 0.711255 1.47e-07 1.45e-07 0.000734569
0.894 0.000606862 0.0879526 2.5e-07 2.11406 0.719537 1.37e-07 1.24e-07 0.000734716
0.895 0.000606862 0.0879526 2.67e-07 2.11886 0.724097 1.38e-07 1.45e-07 0.000734877
0.896 0.000606862 0.0879526 4.02e-07 2.11683 0.737912 1.43e-07 1.3e-07 0.000735766
0.897 0.000606862 0.0879526 3.92e-07 2.11819 0.736836 1.43e-07 1.47e-07 0.00073517
0.898 0.000606862 0.0879526 2.17e-07 2.11839 0.746819 1.46e-07 1.31e-07 0.000735833
0.899 0.000606862 0.0879526 2.44e-07 2.12149 0.747468 1.38e-07 1.77e-07 0.00073369
0.9 0.000606862 0.0879526 3.81e-07 2.12907 0.761444 1.99e-07 1.3e-07 0.000733472
0.901 0.000606862 0.0879526 2.85e-07 2.12083 0.762977 1.48e-07 1.26e-07 0.000736157
0.902 0.000606862 0.0879526 3.99e-07 2.12126 0.765987 1.44e-07 1.29e-07 0.000733863
0.903 0.000606862 0.0879526 2.4e-07 2.12269 0.766249 1.87e-07 1.36e-07 0.000737548
0.904 0.000606862 0.0879526 3.5e-07 2.11902 0.77428 1.51e-07 1.38e-07 0.000737167
0.905 0.000606862 0.0879526 2.78e-07 2.12432 0.776817 1.44e-07 1.27e-07 0.000736718
0.906 0.000606862 0.0879526 3.29e-07 2.1271 0.782354 2.01e-07 1.31e-07 0.000737163
0.907 0.000606862 0.0879526 2.49e-07 2.12853 0.784764 1.51e-07 1.28e-07 0.000735263
0.908 0.000606862 0.0879526 2.68e-07 2.12583 0.789546 1.55e-07 1.29e-07 0.000737902
0.909 0.000606862 0.0879526 2.27e-07 2.12545 0.794401 1.31e-07 1.29e-07 0.00073727
0.91 0.000606862 0.0879526 3.68e-07 2.12498 0.795839 1.47e-07 1.45e-07 0.00074023
0.911 0.000606862 0.0879526 3.56e-07 2.12603 0.799632 1.42e-07 1.33e-07 0.000736774
0.912 0.000606862 0.0879526 2.53e-07 2.12469 0.799142 1.41e-07 1.81e-07 0.000736881
0.913 0.000606862 0.0879526 3.06e-07 2.12823 0.809037 1.39e-07 1.28e-07 0.000735965
0.914 0.000606862 0.0879526 2.58e-07 2.1255 0.811337 1.39e-07 1.28e-07 0.000736761
0.915 0.000606862 0.0879526 2.47e-07 2.12381 0.818976 1.6e-07 1.29e-07 0.000739064
0.916 0.000606862 0.0879526 4.02e-07 2.12572 0.822075 1.55e-07 1.35e-07 0.000739507
0.917 0.000606862 0.0879526 2.66e-07 2.12547 0.82432 1.35e-07 1.3e-07 0.000737153
0.918 0.000606862 0.0879526 2.89e-07 2.12502 0.82704 1.46e-07 1.76e-07 0.000737126
0.919 0.000606862 0.0879526 2.75e-07 2.12689 0.835129 1.5e-07 1.3e-07 0.000735495
0.92 0.000606862 0.0879526 2.53e-07 2.12716 0.840436 1.5e-07 1.3e-07 0.000736462
0.921 0.000606862 0.0879526 2.27e-07 2.13515 0.839656 1.38e-07 1.82e-07 0.000737063
0.922 0.000606862 0.0879526 3.9e-07 2.13389 0.847764 1.58e-07 1.28e-07 0.000736367
0.923 0.000606862 0.0879526 3.33e-07 2.13454 0.854484 1.5e-07 1.48e-07 0.000735789
0.924 0.000606862 0.0879526 2.26e-07 2.13557 0.866156 1.66e-07 1.29e-07 0.000736544
0.925 0.000606862 0.0879526 3.3e-07 2.13528 0.879044 1.47e-07 1.29e-07 0.000736132
0.926 0.000606862 0.0879526 3.92e-07 2.13549 0.884937 1.55e-07 1.81e-07 0.000738921
0.927 0.000606862 0.0879526 4.13e-07 2.13404 0.884064 1.5e-07 1.96e-07 0.000737366
0.928 0.000606862 0.0879526 3.28e-07 2.1315 0.894596 1.48e-07 1.3e-07 0.000737421
0.929 0.000606862 0.0879526 3.9e-07 2.13652 0.894128 2e-07 1.37e-07 0.000737801
0.93 0.000606862 0.0879526 2.05e-07 2.13214 0.89631 1.44e-07 1.3e-07 0.000735567
0.931 0.000606862 0.0879526 2.31e-07 2.13319 0.901599 1.48e-07 1.27e-07 0.000735606
0.932 0.000606862 0.0879526 3.75e-07 2.13721 0.914322 1.38e-07 1.29e-07 0.000736003
0.933 0.000606862 0.0879526 2.85e-07 2.1354 0.925819 1.44e-07 1.43e-07 0.000733035
0.934 0.000606862 0.0879526 3.68e-07 2.13393 0.933523 1.38e-07 1.3e-07 0.000733057
0.935 0.000606862 0.0879526 2.44e-07 2.13465 0.938554 1.43e-07 1.29e-07 0.000731664
0.936 0.000606862 0.0879526 2.59e-07 2.13347 0.942172 1.44e-07 1.27e-07 0.000732761
0.937 0.000606862 0.0879526 2.22e-07 2.1444 0.944433 1.46e-07 1.47e-07 0.000735556
0.938 0.000606862 0.0879526 3.74e-07 2.13573 0.951565 1.51e-07 1.29e-07 0.000732009
0.939 0.000606862 0.0879526 2.94e-07 2.13948 0.958831 1.56e-07 1.43e-07 0.000732384
0.94 0.000606862 0.0879526 2.81e-07 2.14273 0.964975 1.47e-07 1.83e-07 0.000732116
0.941 0.000606862 0.0879526 2.36e-07 2.14222 0.971348 1.52e-07 1.28e-07 0.000731313
0.942 0.000606862 0.0879526 3.47e-07 2.13863 0.986076 1.35e-07 1.29e-07 0.000732192
0.943 0.000606862 0.0879526 2.67e-07 2.14342 0.999229 1.52e-07 1.27e-07 0.000736833
0.944 0.000606862 0.0879526 3.98e-07 2.13753 0.999964 1.4e-07 1.47e-07 0.000735721
0.945 0.000606862 0.0879526 3.32e-07 2.14244 1.00511 1.34e-07 1.28e-07 0.000735765
0.946 0.000606862 0.0879526 2.65e-07 2.14218 1.01948 1.37e-07 1.28e-07 0.000732584
0.947 0.000606862 0.0879526 3.52e-07 2.13915 1.04159 1.6e-07 1.82e-07 0.000732269
0.948 0.000606862 0.0879526 3.05e-07 2.14015 1.04407 1.85e-07 1.51e-07 0.000731251
0.949 0.000606862 0.0879526 3.17e-07 2.14276 1.04352 1.97e-07 1.34e-07 0.000732693
0.95 0.000606862 0.0879526 3.52e-07 2.14036 1.05058 1.55e-07 1.28e-07 0.000727836
0.951 0.000606862 0.0879526 3.3e-07 2.1425 1.06467 1.4e-07 1.3e-07 0.000730399
0.952 0.000606862 0.0879526 5.42e-07 2.14117 1.07934 1.68e-07 1.83e-07 0.000729952
0.953 0.000606862 0.0879526 3.31e-07 2.14487 1.09541 1.56e-07 1.23e-07 0.000727688
0.954 0.000606862 0.0879526 2.49e-07 2.13922 1.09539 1.39e-07 1.36e-07 0.000726857
0.955 0.000606862 0.0879526 2.78e-07 2.14122 1.10435 2.08e-07 1.28e-07 0.000727439
0.956 0.000606862 0.0879526 2.89e-07 2.14118 1.10825 1.47e-07 1.34e-07 0.000729765
0.957 0.000606862 0.0879526 2.53e-07 2.14163 1.11948 1.44e-07 1.29e-07 0.000729011
0.958 0.000606862 0.0879526 2.53e-07 2.14323 1.13287 1.43e-07 1.82e-07 0.000729961
0.959 0.000606862 0.0879526 2.96e-07 2.14471 1.15192 1.59e-07 1.24e-07 0.000728813
0.96 0.000606862 0.0879526 2.51e-07 2.14173 1.1619 1.35e-07 1.21e-07 0.000729888
0.961 0.000606862 0.0879526 2.9e-07 2.14517 1.16993 1.88e-07 1.24e-07 0.000730776
0.962 0.000606862 0.0879526 3.08e-07 2.14748 1.20166 1.38e-07 1.23e-07 0.00072945
0.963 0.000606862 0.0879526 2.92e-07 2.14377 1.2124 1.3e-07 1.84e-07 0.000727143
0.964 0.000606862 0.0879526 3.5e-07 2.14427 1.21758 1.4e-07 1.27e-07 0.000731359
0.965 0.000606862 0.0879526 3.33e-07 2.1319 1.23081 1.32e-07 1.27e-07 0.000826101
0.966 0.000606862 0.0879526 2.65e-07 2.14357 1.27285 1.48e-07 1.24e-07 0.00075936
0.967 0.000606862 0.0879526 5.06e-07 2.14296 1.28578 1.44e-07 1.19e-07 0.000731349
0.968 0.000606862 0.0879526 2.32e-07 2.14187 1.30001 1.41e-07 1.22e-07 0.000728046
0.969 0.000606862 0.0879526 2.32e-07 2.14596 1.3189 1.33e-07 1.25e-07 0.000727666
0.97 0.000606862 0.0879526 8.37e-07 2.13789 1.35682 1.37e-07 1.33e-07 0.000730803
0.971 0.000606862 0.0879526 3.79e-07 2.14361 1.37486 1.38e-07 1.21e-07 0.000725391
0.972 0.000606862 0.0879526 4.07e-07 2.14083 1.41104 1.45e-07 1.25e-07 0.00072767
0.973 0.000606862 0.0879526 3.66e-07 2.12577 1.4403 1.39e-07 1.28e-07 0.000726722
0.974 0.000606862 0.0879526 1.473e-06 2.13714 1.49108 1.41e-07 1.31e-07 0.000726205
0.975 0.000606862 0.0879526 2.83e-07 2.14321 1.52283 1.46e-07 1.22e-07 0.000727391
0.976 0.000606862 0.0879526 2.58e-07 2.14184 1.5621 1.9e-07 1.36e-07 0.000725768
0.977 0.000606862 0.0879526 2.89e-07 2.14323 1.58665 1.46e-07 1.44e-07 0.000727466
0.978 0.000606862 0.0879526 4.23e-07 2.14182 1.61547 1.39e-07 1.3e-07 0.000724547
0.979 0.000606862 0.0879526 2.55e-07 2.14534 1.65851 1.48e-07 1.47e-07 0.000723294
0.98 0.000606862 0.0879526 1.93e-07 2.14313 1.67962 1.48e-07 1.27e-07 0.000725165
0.981 0.000606862 0.0879526 3.34e-07 2.14756 1.75345 1.5e-07 1.29e-07 0.000721143
0.982 0.000606862 0.0879526 4.16e-07 2.1482 1.81269 1.39e-07 1.41e-07 0.00072031
0.983 0.000606862 0.0879526 2.88e-07 2.14543 1.86493 1.52e-07 1.33e-07 0.000718784
0.984 0.000606862 0.0879526 2.4e-07 2.1443 1.87943 2e-07 1.31e-07 0.000720736
0.985 0.000606862 0.0879526 3.69e-07 2.14908 1.94687 1.56e-07 1.29e-07 0.000720288
0.986 0.000606862 0.0879526 1.439e-06 2.1622 1.96896 1.54e-07 1.28e-07 0.000721594
0.987 0.000606862 0.0879526 2.68e-07 2.15178 1.99515 1.46e-07 1.28e-07 0.000718469
0.988 0.000606862 0.0879526 3.54e-07 2.14901 2.0581 1.72e-07 1.34e-07 0.000713992
0.989 0.000606862 0.0879526 2.5e-07 2.15134 2.1247 1.48e-07 1.26e-07 0.000713805
0.99 0.000606862 0.0879526 2.37e-07 2.1589 2.17272 1.55e-07 1.77e-07 0.000714185
0.991 0.000606862 0.0879526 3.23e-07 2.16796 2.22535 2.1e-07 1.29e-07 0.00070821
0.992 0.000606862 0.0879526 6e-07 2.15301 2.29624 1.46e-07 1.28e-07 0.000707768
0.993 0.000606862 0.0879526 3.54e-07 2.15674 2.33536 1.43e-07 1.29e-07 0.000705154
0.994 0.000606862 0.0879526 2.89e-07 2.15689 2.34696 1.37e-07 1.45e-07 0.000706226
0.995 0.000606862 0.0879526 2.26e-07 2.1579 2.39397 1.38e-07 1.85e-07 0.000703569
0.996 0.000606862 0.0879526 3.91e-07 2.15809 2.43147 1.4e-07 1.3e-07 0.000703234
0.997 0.000606862 0.0879526 2.89e-07 2.15162 2.49852 1.54e-07 1.78e-07 0.000832312
0.998 0.000606862 0.0879526 3.31e-07 2.1627 2.55233 1.44e-07 1.3e-07 0.000697264
0.999 0.000606862 0.0879526 2.48e-07 2.15775 2.61845 1.49e-07 1.36e-07 0.000694904
