Dc dPTime iforestTime find_markedNodesTime find_potential_dcNN_listTime relativedistanceTime ccidentificationTime_without_k ccidentificationTime clusterassignTime 
0.864 0.000884272 0.0835427 3.37e-07 4.00418 0.146909 1.36e-07 1.27e-07 0.000984852
0.865 0.000884272 0.0835427 2.89e-07 4.00291 0.146191 1.34e-07 1.22e-07 0.000984258
0.866 0.000884272 0.0835427 2.73e-07 4.00451 0.146153 1.46e-07 1.28e-07 0.000984437
0.867 0.000884272 0.0835427 2.55e-07 4.00241 0.14631 1.33e-07 1.24e-07 0.000983501
0.868 0.000884272 0.0835427 5.4e-07 4.00191 0.149708 1.77e-07 1.29e-07 0.00098304
0.869 0.000884272 0.0835427 2.73e-07 4.00155 0.149558 1.29e-07 1.28e-07 0.000984531
0.87 0.000884272 0.0835427 2.8e-07 4.00346 0.149711 1.32e-07 1.28e-07 0.000986857
0.871 0.000884272 0.0835427 3.33e-07 4.00338 0.153296 1.28e-07 1.44e-07 0.000983571
0.872 0.000884272 0.0835427 2.85e-07 4.00716 0.153484 1.46e-07 1.29e-07 0.000984744
0.873 0.000884272 0.0835427 2.57e-07 4.01319 0.153358 1.41e-07 1.87e-07 0.000982274
0.874 0.000884272 0.0835427 3.01e-07 4.00758 0.157112 1.31e-07 1.23e-07 0.000984875
0.875 0.000884272 0.0835427 2.51e-07 4.00838 0.15675 1.29e-07 1.75e-07 0.000984075
0.876 0.000884272 0.0835427 2.79e-07 4.00221 0.156945 1.93e-07 1.32e-07 0.000984054
0.877 0.000884272 0.0835427 2.27e-07 4.01117 0.160641 1.35e-07 1.28e-07 0.000983332
0.878 0.000884272 0.0835427 2.65e-07 4.01301 0.160421 1.34e-07 1.4e-07 0.000984976
0.879 0.000884272 0.0835427 2.91e-07 4.01922 0.161556 1.36e-07 1.24e-07 0.000984583
0.88 0.000884272 0.0835427 2.58e-07 4.0086 0.160529 1.29e-07 1.24e-07 0.000983675
0.881 0.000884272 0.0835427 3.04e-07 4.01103 0.160464 1.94e-07 1.26e-07 0.000985152
0.882 0.000884272 0.0835427 2.39e-07 4.01227 0.160632 1.34e-07 1.36e-07 0.000986093
0.883 0.000884272 0.0835427 3.25e-07 4.01269 0.163759 2e-07 1.3e-07 0.000985896
0.884 0.000884272 0.0835427 5.09e-07 4.02033 0.167248 1.26e-07 1.25e-07 0.000981482
0.885 0.000884272 0.0835427 2.84e-07 4.01297 0.177532 1.34e-07 1.23e-07 0.000985023
0.886 0.000884272 0.0835427 2.57e-07 4.01248 0.177859 1.35e-07 1.38e-07 0.000985261
0.887 0.000884272 0.0835427 4.25e-07 4.02165 0.181292 1.28e-07 1.78e-07 0.00098902
0.888 0.000884272 0.0835427 3.86e-07 4.0125 0.184856 1.43e-07 1.29e-07 0.000987788
0.889 0.000884272 0.0835427 2.71e-07 4.02531 0.188242 1.85e-07 1.38e-07 0.000983229
0.89 0.000884272 0.0835427 2.8e-07 4.02446 0.198762 1.83e-07 1.37e-07 0.000985765
0.891 0.000884272 0.0835427 3.04e-07 4.02626 0.205764 1.4e-07 1.25e-07 0.000981801
0.892 0.000884272 0.0835427 3.53e-07 4.02562 0.215913 1.45e-07 1.78e-07 0.000982218
0.893 0.000884272 0.0835427 3.71e-07 4.02325 0.226217 1.38e-07 1.27e-07 0.000984431
0.894 0.000884272 0.0835427 2.59e-07 4.03685 0.226727 1.29e-07 1.3e-07 0.000984789
0.895 0.000884272 0.0835427 3.18e-07 4.03996 0.236355 1.42e-07 1.3e-07 0.000984607
0.896 0.000884272 0.0835427 2.38e-07 4.03856 0.246589 1.47e-07 1.23e-07 0.000983487
0.897 0.000884272 0.0835427 3.18e-07 4.03926 0.260895 1.37e-07 1.24e-07 0.000985617
0.898 0.000884272 0.0835427 3.95e-07 4.03236 0.270845 1.89e-07 1.29e-07 0.000983492
0.899 0.000884272 0.0835427 3.68e-07 4.03971 0.274045 1.84e-07 1.35e-07 0.00098562
0.9 0.000884272 0.0835427 2.36e-07 4.0473 0.274397 1.3e-07 1.45e-07 0.000985316
0.901 0.000884272 0.0835427 2.89e-07 4.05257 0.27443 1.39e-07 1.25e-07 0.000984761
0.902 0.000884272 0.0835427 3.37e-07 4.0567 0.278616 1.9e-07 1.47e-07 0.000983303
0.903 0.000884272 0.0835427 3.75e-07 4.05093 0.292361 1.93e-07 1.32e-07 0.000987443
0.904 0.000884272 0.0835427 2.8e-07 4.05031 0.305246 1.41e-07 1.25e-07 0.000981258
0.905 0.000884272 0.0835427 2.76e-07 4.0506 0.32995 1.35e-07 1.23e-07 0.000986023
0.906 0.000884272 0.0835427 3.57e-07 4.05313 0.333358 1.42e-07 1.18e-07 0.000985103
0.907 0.000884272 0.0835427 2.95e-07 4.05581 0.340146 1.34e-07 1.18e-07 0.000987007
0.908 0.000884272 0.0835427 2.87e-07 4.05716 0.353917 1.43e-07 1.28e-07 0.0009939
0.909 0.000884272 0.0835427 2.84e-07 4.06398 0.367825 1.37e-07 1.28e-07 0.000985737
0.91 0.000884272 0.0835427 3.37e-07 4.06461 0.370759 1.28e-07 1.23e-07 0.00098477
0.911 0.000884272 0.0835427 3.01e-07 4.06195 0.387789 1.37e-07 1.4e-07 0.000985032
0.912 0.000884272 0.0835427 2.34e-07 4.06439 0.419043 1.43e-07 1.17e-07 0.000987508
0.913 0.000884272 0.0835427 3.31e-07 4.06285 0.425875 1.9e-07 1.3e-07 0.00103029
0.914 0.000884272 0.0835427 2.88e-07 4.07696 0.439446 1.31e-07 1.74e-07 0.00098583
0.915 0.000884272 0.0835427 3.04e-07 4.07158 0.446019 1.4e-07 1.77e-07 0.000984468
0.916 0.000884272 0.0835427 2.48e-07 4.08133 0.477522 1.29e-07 1.25e-07 0.00098412
0.917 0.000884272 0.0835427 3.45e-07 4.08375 0.500506 1.96e-07 1.35e-07 0.000983219
0.918 0.000884272 0.0835427 3.56e-07 4.079 0.506907 1.28e-07 1.28e-07 0.000985315
0.919 0.000884272 0.0835427 2.43e-07 4.07767 0.521303 1.48e-07 1.33e-07 0.000987128
0.92 0.000884272 0.0835427 3.2e-07 4.08008 0.545508 1.28e-07 1.26e-07 0.000987266
0.921 0.000884272 0.0835427 2.95e-07 4.07892 0.558861 1.4e-07 1.23e-07 0.000983598
0.922 0.000884272 0.0835427 2.81e-07 4.08131 0.578823 1.3e-07 1.25e-07 0.000987292
0.923 0.000884272 0.0835427 2.76e-07 4.10995 0.598858 1.56e-07 1.41e-07 0.000986024
0.924 0.000884272 0.0835427 3.18e-07 4.0999 0.612091 1.38e-07 1.27e-07 0.000984618
0.925 0.000884272 0.0835427 3.15e-07 4.09639 0.633093 1.36e-07 1.41e-07 0.000986571
0.926 0.000884272 0.0835427 3.12e-07 4.10152 0.644347 1.29e-07 1.25e-07 0.000986252
0.927 0.000884272 0.0835427 3.32e-07 4.09821 0.661026 1.39e-07 1.77e-07 0.000986145
0.928 0.000884272 0.0835427 3.38e-07 4.09344 0.670952 1.28e-07 1.42e-07 0.000986314
0.929 0.000884272 0.0835427 3.28e-07 4.09793 0.688309 1.27e-07 1.27e-07 0.000981856
0.93 0.000884272 0.0835427 3.37e-07 4.1004 0.772883 1.95e-07 1.28e-07 0.000987575
0.931 0.000884272 0.0835427 2.56e-07 4.09959 0.776393 1.43e-07 1.22e-07 0.000983431
0.932 0.000884272 0.0835427 3.84e-07 4.11145 0.821437 1.37e-07 1.27e-07 0.000984886
0.933 0.000884272 0.0835427 3.1e-07 4.11003 0.846817 1.53e-07 1.79e-07 0.000983856
0.934 0.000884272 0.0835427 3.87e-07 4.11679 0.850352 1.27e-07 1.23e-07 0.000984272
0.935 0.000884272 0.0835427 2.86e-07 4.11635 0.909101 1.42e-07 1.22e-07 0.000988349
0.936 0.000884272 0.0835427 2.84e-07 4.11852 0.952958 1.35e-07 1.23e-07 0.00098528
0.937 0.000884272 0.0835427 2.93e-07 4.11567 0.986317 1.3e-07 1.43e-07 0.000985389
0.938 0.000884272 0.0835427 3.98e-07 4.10767 1.00406 1.46e-07 1.35e-07 0.000988903
0.939 0.000884272 0.0835427 2.92e-07 4.11739 1.01999 1.41e-07 1.26e-07 0.000986153
0.94 0.000884272 0.0835427 2.91e-07 4.11449 1.07393 1.9e-07 1.27e-07 0.000988218
0.941 0.000884272 0.0835427 3.05e-07 4.11691 1.09409 1.39e-07 1.27e-07 0.000984367
0.942 0.000884272 0.0835427 3.16e-07 4.1146 1.12198 1.5e-07 1.29e-07 0.000985279
0.943 0.000884272 0.0835427 3.57e-07 4.11845 1.132 1.41e-07 1.28e-07 0.000989319
0.944 0.000884272 0.0835427 2.34e-07 4.11577 1.1593 1.29e-07 1.29e-07 0.00098364
0.945 0.000884272 0.0835427 2.9e-07 4.12156 1.17983 1.34e-07 1.29e-07 0.000984248
0.946 0.000884272 0.0835427 2.88e-07 4.12112 1.34379 1.36e-07 1.25e-07 0.000985919
0.947 0.000884272 0.0835427 3e-07 4.12275 1.37783 1.38e-07 1.23e-07 0.000983165
0.948 0.000884272 0.0835427 2.77e-07 4.1358 1.45224 1.38e-07 1.24e-07 0.00101956
0.949 0.000884272 0.0835427 2.71e-07 4.13629 1.45455 1.28e-07 1.27e-07 0.000986351
0.95 0.000884272 0.0835427 2.76e-07 4.15037 1.47896 1.38e-07 1.4e-07 0.000985361
0.951 0.000884272 0.0835427 4.28e-07 4.14634 1.51533 1.9e-07 1.24e-07 0.000984122
0.952 0.000884272 0.0835427 4.3e-07 4.14057 1.59022 1.42e-07 1.34e-07 0.000984697
0.953 0.000884272 0.0835427 3.14e-07 4.1418 1.69106 1.38e-07 1.39e-07 0.000987026
0.954 0.000884272 0.0835427 3.67e-07 4.14278 1.82991 1.52e-07 1.29e-07 0.000984236
0.955 0.000884272 0.0835427 3.68e-07 4.14439 1.85478 1.5e-07 1.29e-07 0.000988102
0.956 0.000884272 0.0835427 2.79e-07 4.15152 1.90568 1.3e-07 1.78e-07 0.000984786
0.957 0.000884272 0.0835427 3.06e-07 4.14612 1.9125 1.33e-07 1.26e-07 0.000986174
0.958 0.000884272 0.0835427 2.79e-07 4.15073 1.94687 1.42e-07 1.22e-07 0.000987741
0.959 0.000884272 0.0835427 3.1e-07 4.16672 2.2466 1.94e-07 1.23e-07 0.000990087
0.96 0.000884272 0.0835427 2.49e-07 4.1616 2.26638 1.49e-07 1.25e-07 0.00098572
0.961 0.000884272 0.0835427 2.97e-07 4.15768 2.31405 1.36e-07 1.34e-07 0.000984201
0.962 0.000884272 0.0835427 2.92e-07 4.16219 2.36109 2.02e-07 1.25e-07 0.000986947
0.963 0.000884272 0.0835427 9.31e-07 4.17258 2.42289 1.29e-07 1.3e-07 0.000985199
0.964 0.000884272 0.0835427 3.13e-07 4.16404 2.51236 1.37e-07 1.79e-07 0.000986499
0.965 0.000884272 0.0835427 3.42e-07 4.16223 2.55902 1.3e-07 1.23e-07 0.000982843
0.966 0.000884272 0.0835427 3.36e-07 4.16556 2.58473 1.34e-07 1.29e-07 0.000986576
0.967 0.000884272 0.0835427 2.81e-07 4.17526 2.69079 1.45e-07 1.22e-07 0.000982972
0.968 0.000884272 0.0835427 2.75e-07 4.18083 2.74451 1.39e-07 1.25e-07 0.000980235
0.969 0.000884272 0.0835427 3.31e-07 4.18009 2.76035 1.89e-07 1.23e-07 0.000985559
0.97 0.000884272 0.0835427 3.67e-07 4.17597 2.77857 1.36e-07 1.36e-07 0.000981088
0.971 0.000884272 0.0835427 3.55e-07 4.18655 2.80197 1.37e-07 1.28e-07 0.000980602
0.972 0.000884272 0.0835427 2.6e-07 4.17794 2.87896 1.29e-07 1.42e-07 0.000979304
0.973 0.000884272 0.0835427 4.87e-07 4.18248 2.92414 1.55e-07 1.27e-07 0.000983429
0.974 0.000884272 0.0835427 3.42e-07 4.19283 2.92909 1.27e-07 1.23e-07 0.000976196
0.975 0.000884272 0.0835427 2.92e-07 4.19004 2.95427 1.23e-07 1.79e-07 0.000979584
0.976 0.000884272 0.0835427 3.76e-07 4.18842 2.98217 1.33e-07 1.24e-07 0.000976659
0.977 0.000884272 0.0835427 2.91e-07 4.19043 3.03001 1.44e-07 1.25e-07 0.000980107
0.978 0.000884272 0.0835427 2.49e-07 4.18871 3.05931 1.49e-07 1.36e-07 0.000974702
0.979 0.000884272 0.0835427 2.83e-07 4.19332 3.0971 1.36e-07 1.24e-07 0.000972503
0.98 0.000884272 0.0835427 2.63e-07 4.19384 3.09957 1.47e-07 1.47e-07 0.000975881
0.981 0.000884272 0.0835427 6.84e-07 4.19813 3.14401 1.34e-07 1.48e-07 0.00097327
0.982 0.000884272 0.0835427 2.73e-07 4.18985 3.20111 1.44e-07 1.31e-07 0.000973092
0.983 0.000884272 0.0835427 4.09e-07 4.1888 3.24818 1.34e-07 1.79e-07 0.000973827
0.984 0.000884272 0.0835427 2.92e-07 4.19012 3.26399 1.32e-07 1.82e-07 0.00101329
0.985 0.000884272 0.0835427 2.96e-07 4.19125 3.36051 1.92e-07 1.37e-07 0.000970162
0.986 0.000884272 0.0835427 2.39e-07 4.19193 3.40582 1.41e-07 1.29e-07 0.000966477
0.987 0.000884272 0.0835427 3.04e-07 4.18823 3.44486 1.34e-07 1.32e-07 0.000978577
0.988 0.000884272 0.0835427 2.35e-07 4.21187 3.60251 1.37e-07 1.24e-07 0.000964705
0.989 0.000884272 0.0835427 2.83e-07 4.23588 3.61945 1.23e-07 1.23e-07 0.000959702
0.99 0.000884272 0.0835427 2.66e-07 4.24836 3.63591 1.94e-07 1.37e-07 0.000963971
0.991 0.000884272 0.0835427 4.04e-07 4.23894 3.75272 1.43e-07 1.27e-07 0.000961597
0.992 0.000884272 0.0835427 3.08e-07 4.24439 3.7968 1.55e-07 1.26e-07 0.000962921
0.993 0.000884272 0.0835427 2.34e-07 4.24986 3.84683 1.56e-07 1.28e-07 0.000962378
0.994 0.000884272 0.0835427 3.98e-07 4.27409 4.3238 1.48e-07 1.28e-07 0.000955396
0.995 0.000884272 0.0835427 2.99e-07 4.26208 4.37865 1.53e-07 1.27e-07 0.000954943
0.996 0.000884272 0.0835427 3.57e-07 4.26506 4.44073 1.79e-07 1.36e-07 0.00095384
0.997 0.000884272 0.0835427 2.77e-07 4.2692 4.45804 1.34e-07 1.27e-07 0.000953919
0.998 0.000884272 0.0835427 3.15e-07 4.28033 4.65952 1.41e-07 1.28e-07 0.000945579
0.999 0.000884272 0.0835427 3.69e-07 4.28018 5.02662 1.58e-07 1.77e-07 0.000943406
