Dc dPTime iforestTime find_markedNodesTime find_potential_dcNN_listTime relativedistanceTime ccidentificationTime_without_k ccidentificationTime clusterassignTime 
0.869 0.00214238 0.0740391 2.76e-07 1.45138 0.0586612 1.32e-07 1.25e-07 0.000534263
0.87 0.00214238 0.0740391 3.4e-07 1.45121 0.060939 1.27e-07 1.47e-07 0.000535117
0.871 0.00214238 0.0740391 2.61e-07 1.45204 0.0631202 1.36e-07 1.28e-07 0.000535299
0.872 0.00214238 0.0740391 2.76e-07 1.46451 0.0629084 1.81e-07 1.4e-07 0.000533243
0.873 0.00214238 0.0740391 2.61e-07 1.4707 0.0628867 1.48e-07 1.28e-07 0.000532849
0.874 0.00214238 0.0740391 2.82e-07 1.52433 0.0628954 1.31e-07 1.44e-07 0.000530546
0.875 0.00214238 0.0740391 3.64e-07 1.47186 0.0655526 1.29e-07 1.28e-07 0.000533228
0.876 0.00214238 0.0740391 3.66e-07 1.47308 0.0666659 1.31e-07 1.54e-07 0.000534508
0.877 0.00214238 0.0740391 4.5e-07 1.46938 0.0648785 1.32e-07 1.76e-07 0.000535425
0.878 0.00214238 0.0740391 3.57e-07 1.47458 0.0691274 1.41e-07 1.28e-07 0.0005329
0.879 0.00214238 0.0740391 3.09e-07 1.50027 0.0721544 1.3e-07 1.28e-07 0.000533773
0.88 0.00214238 0.0740391 5.34e-07 1.47751 0.0716775 1.3e-07 1.84e-07 0.000534961
0.881 0.00214238 0.0740391 3e-07 1.47765 0.0715983 1.36e-07 1.36e-07 0.000534821
0.882 0.00214238 0.0740391 3.15e-07 1.51516 0.0773736 1.55e-07 1.29e-07 0.000533759
0.883 0.00214238 0.0740391 3.25e-07 1.5011 0.0775868 1.84e-07 1.29e-07 0.000533407
0.884 0.00214238 0.0740391 4.59e-07 1.49805 0.083795 1.3e-07 1.29e-07 0.000534728
0.885 0.00214238 0.0740391 3.06e-07 1.48248 0.0860396 1.94e-07 1.46e-07 0.000558521
0.886 0.00214238 0.0740391 2.74e-07 1.48532 0.0903515 1.45e-07 1.3e-07 0.000549116
0.887 0.00214238 0.0740391 2.37e-07 1.5417 0.0944511 1.34e-07 1.33e-07 0.000548996
0.888 0.00214238 0.0740391 3.5e-07 1.4967 0.0943474 1.43e-07 1.31e-07 0.000548867
0.889 0.00214238 0.0740391 2.84e-07 1.50762 0.0977727 1.66e-07 1.32e-07 0.000551058
0.89 0.00214238 0.0740391 6.81e-07 1.52231 0.0968084 1.54e-07 1.28e-07 0.000533351
0.891 0.00214238 0.0740391 2.9e-07 1.54186 0.099418 1.53e-07 1.42e-07 0.000555393
0.892 0.00214238 0.0740391 3.22e-07 1.52165 0.102588 1.59e-07 1.27e-07 0.00053484
0.893 0.00214238 0.0740391 7.18e-07 1.51446 0.108028 1.43e-07 1.29e-07 0.000571397
0.894 0.00214238 0.0740391 3.31e-07 1.50462 0.110932 1.37e-07 1.47e-07 0.000535722
0.895 0.00214238 0.0740391 3.95e-07 1.50381 0.114838 1.53e-07 1.29e-07 0.000536403
0.896 0.00214238 0.0740391 3.16e-07 1.50012 0.116234 1.52e-07 1.28e-07 0.000536508
0.897 0.00214238 0.0740391 3.12e-07 1.49436 0.118778 1.37e-07 1.32e-07 0.000548561
0.898 0.00214238 0.0740391 3.29e-07 1.48842 0.117383 1.28e-07 1.27e-07 0.000537567
0.899 0.00214238 0.0740391 3.83e-07 1.48752 0.121017 1.37e-07 1.46e-07 0.000536207
0.9 0.00214238 0.0740391 2.84e-07 1.49351 0.13087 1.24e-07 1.22e-07 0.000536116
0.901 0.00214238 0.0740391 2.55e-07 1.49011 0.135186 1.25e-07 1.27e-07 0.000537578
0.902 0.00214238 0.0740391 3.92e-07 1.48859 0.141096 1.25e-07 1.77e-07 0.000536168
0.903 0.00214238 0.0740391 2.69e-07 1.488 0.14346 1.36e-07 1.79e-07 0.000537809
0.904 0.00214238 0.0740391 3.14e-07 1.5028 0.15128 1.36e-07 1.29e-07 0.00053798
0.905 0.00214238 0.0740391 3.41e-07 1.4872 0.153827 1.29e-07 1.27e-07 0.000587669
0.906 0.00214238 0.0740391 7.98e-07 1.50247 0.16259 1.34e-07 1.28e-07 0.00053755
0.907 0.00214238 0.0740391 4.06e-07 1.48865 0.169101 1.34e-07 1.74e-07 0.000536912
0.908 0.00214238 0.0740391 3.55e-07 1.50817 0.171752 1.46e-07 1.29e-07 0.000535568
0.909 0.00214238 0.0740391 8.11e-07 1.49703 0.176166 1.97e-07 1.38e-07 0.000548018
0.91 0.00214238 0.0740391 3.64e-07 1.5062 0.177117 1.45e-07 1.31e-07 0.000551081
0.911 0.00214238 0.0740391 3.32e-07 1.49193 0.185271 1.36e-07 1.86e-07 0.000549761
0.912 0.00214238 0.0740391 3.96e-07 1.49515 0.189363 1.42e-07 1.52e-07 0.00055482
0.913 0.00214238 0.0740391 3.05e-07 1.49573 0.199068 1.42e-07 1.51e-07 0.000552791
0.914 0.00214238 0.0740391 4.39e-07 1.4971 0.199764 1.46e-07 1.31e-07 0.000552531
0.915 0.00214238 0.0740391 3.22e-07 1.49422 0.202561 1.37e-07 1.28e-07 0.000539884
0.916 0.00214238 0.0740391 2.62e-07 1.49698 0.211233 1.52e-07 1.3e-07 0.000607142
0.917 0.00214238 0.0740391 3.98e-07 1.51095 0.215322 1.24e-07 1.32e-07 0.000540431
0.918 0.00214238 0.0740391 2.15e-07 1.5075 0.227259 1.47e-07 1.5e-07 0.000553066
0.919 0.00214238 0.0740391 3.26e-07 1.52584 0.233283 1.51e-07 1.32e-07 0.000556127
0.92 0.00214238 0.0740391 3.94e-07 1.49329 0.239494 1.43e-07 1.27e-07 0.0005397
0.921 0.00214238 0.0740391 3.37e-07 1.49741 0.24731 1.4e-07 1.34e-07 0.000537905
0.922 0.00214238 0.0740391 4.88e-07 1.51586 0.253961 1.5e-07 1.28e-07 0.000537512
0.923 0.00214238 0.0740391 2.74e-07 1.49094 0.25604 1.3e-07 1.28e-07 0.00053913
0.924 0.00214238 0.0740391 3.18e-07 1.51312 0.26537 1.29e-07 1.28e-07 0.000536819
0.925 0.00214238 0.0740391 2.81e-07 1.49766 0.272238 1.31e-07 1.28e-07 0.000538243
0.926 0.00214238 0.0740391 2.53e-07 1.48997 0.282269 2.09e-07 1.42e-07 0.00055625
0.927 0.00214238 0.0740391 3.53e-07 1.50638 0.312475 2.52e-07 1.73e-07 0.000688336
0.928 0.00214238 0.0740391 6.09e-07 1.53904 0.294318 1.61e-07 1.42e-07 0.000691944
0.929 0.00214238 0.0740391 3.41e-07 1.49909 0.310123 1.34e-07 1.3e-07 0.000563385
0.93 0.00214238 0.0740391 3.21e-07 1.48024 0.339586 1.4e-07 1.82e-07 0.000556059
0.931 0.00214238 0.0740391 3.11e-07 1.52635 0.351705 1.65e-07 1.5e-07 0.000554391
0.932 0.00214238 0.0740391 3.72e-07 1.50276 0.349919 1.56e-07 1.51e-07 0.000556238
0.933 0.00214238 0.0740391 3.24e-07 1.48899 0.350159 1.54e-07 1.29e-07 0.000544339
0.934 0.00214238 0.0740391 3.25e-07 1.48315 0.355354 1.47e-07 1.3e-07 0.000543607
0.935 0.00214238 0.0740391 2.63e-07 1.48656 0.358353 1.41e-07 1.86e-07 0.000664865
0.936 0.00214238 0.0740391 3.48e-07 1.55321 0.388999 2.04e-07 1.25e-07 0.000544939
0.937 0.00214238 0.0740391 3.71e-07 1.52729 0.404436 2.47e-07 1.38e-07 0.000581828
0.938 0.00214238 0.0740391 4.45e-07 1.51783 0.394671 1.66e-07 1.28e-07 0.000544294
0.939 0.00214238 0.0740391 2.95e-07 1.51564 0.400681 1.52e-07 1.29e-07 0.000567563
0.94 0.00214238 0.0740391 4.55e-07 1.50338 0.403048 1.98e-07 1.28e-07 0.000543689
0.941 0.00214238 0.0740391 4.97e-07 1.5049 0.403665 1.74e-07 1.47e-07 0.000545773
0.942 0.00214238 0.0740391 3.75e-07 1.49905 0.408091 1.4e-07 1.39e-07 0.000540673
0.943 0.00214238 0.0740391 4.22e-07 1.49897 0.437729 2.04e-07 1.43e-07 0.000544013
0.944 0.00214238 0.0740391 2.77e-07 1.50721 0.434399 1.56e-07 1.27e-07 0.000543312
0.945 0.00214238 0.0740391 4.06e-07 1.55347 0.451212 1.72e-07 1.3e-07 0.000557871
0.946 0.00214238 0.0740391 3.3e-07 1.54391 0.448007 1.51e-07 1.27e-07 0.000544461
0.947 0.00214238 0.0740391 3.84e-07 1.53894 0.451972 1.53e-07 1.28e-07 0.000581981
0.948 0.00214238 0.0740391 5.07e-07 1.55596 0.476757 1.51e-07 1.29e-07 0.000544641
0.949 0.00214238 0.0740391 3.57e-07 1.51819 0.479807 1.58e-07 1.4e-07 0.00055659
0.95 0.00214238 0.0740391 3.97e-07 1.51129 0.481071 1.65e-07 1.29e-07 0.000544986
0.951 0.00214238 0.0740391 3.95e-07 1.51612 0.490352 1.52e-07 1.31e-07 0.000557052
0.952 0.00214238 0.0740391 3.34e-07 1.53564 0.495444 1.52e-07 1.3e-07 0.000558929
0.953 0.00214238 0.0740391 3.58e-07 1.5148 0.497745 1.29e-07 1.29e-07 0.000542971
0.954 0.00214238 0.0740391 2.93e-07 1.50345 0.512422 1.62e-07 1.32e-07 0.000550323
0.955 0.00214238 0.0740391 3.03e-07 1.53361 0.508855 1.53e-07 1.3e-07 0.000544719
0.956 0.00214238 0.0740391 2.94e-07 1.51836 0.527596 1.59e-07 1.32e-07 0.000556458
0.957 0.00214238 0.0740391 1.538e-06 1.51263 0.564228 2.2e-07 1.45e-07 0.000559639
0.958 0.00214238 0.0740391 4.78e-07 1.51249 0.560189 1.55e-07 1.32e-07 0.000559386
0.959 0.00214238 0.0740391 4.18e-07 1.52526 0.592452 1.65e-07 1.32e-07 0.000635665
0.96 0.00214238 0.0740391 3.44e-07 1.5295 0.584219 1.39e-07 1.29e-07 0.000546005
0.961 0.00214238 0.0740391 3.72e-07 1.52104 0.588337 1.35e-07 1.49e-07 0.000543412
0.962 0.00214238 0.0740391 3.84e-07 1.51485 0.609524 1.41e-07 1.46e-07 0.00054431
0.963 0.00214238 0.0740391 3.07e-07 1.49866 0.633173 1.68e-07 1.3e-07 0.000559087
0.964 0.00214238 0.0740391 3.22e-07 1.54 0.635383 1.55e-07 1.37e-07 0.000546472
0.965 0.00214238 0.0740391 2.96e-07 1.49758 0.636966 1.53e-07 1.27e-07 0.000546331
0.966 0.00214238 0.0740391 3.48e-07 1.54062 0.653027 1.64e-07 1.29e-07 0.00055529
0.967 0.00214238 0.0740391 3.57e-07 1.49723 0.706291 1.56e-07 1.31e-07 0.000560569
0.968 0.00214238 0.0740391 4.22e-07 1.51124 0.698877 1.96e-07 1.31e-07 0.000547279
0.969 0.00214238 0.0740391 3.25e-07 1.51286 0.742431 1.61e-07 1.28e-07 0.000547882
0.97 0.00214238 0.0740391 3.37e-07 1.50733 0.780469 1.91e-07 1.31e-07 0.00063057
0.971 0.00214238 0.0740391 3.14e-07 1.52346 0.796965 1.54e-07 1.39e-07 0.000563644
0.972 0.00214238 0.0740391 3.64e-07 1.52261 0.817311 1.48e-07 1.27e-07 0.000547044
0.973 0.00214238 0.0740391 3.58e-07 1.52552 0.848719 2.01e-07 1.29e-07 0.000606816
0.974 0.00214238 0.0740391 3.43e-07 1.54287 0.85524 1.29e-07 1.29e-07 0.000547746
0.975 0.00214238 0.0740391 3.25e-07 1.52375 0.918439 1.38e-07 1.81e-07 0.000548904
0.976 0.00214238 0.0740391 3.45e-07 1.52043 0.947524 1.4e-07 1.22e-07 0.000549149
0.977 0.00214238 0.0740391 3.21e-07 1.52831 0.967478 1.57e-07 1.82e-07 0.000544913
0.978 0.00214238 0.0740391 3.54e-07 1.5232 1.02055 1.56e-07 1.31e-07 0.000560437
0.979 0.00214238 0.0740391 3.09e-07 1.55752 1.03714 2.37e-07 1.28e-07 0.000546103
0.98 0.00214238 0.0740391 4.45e-07 1.52023 1.12048 1.59e-07 1.28e-07 0.000549765
0.981 0.00214238 0.0740391 3.55e-07 1.52739 1.14833 1.97e-07 1.35e-07 0.00055953
0.982 0.00214238 0.0740391 3.14e-07 1.53531 1.23842 1.36e-07 1.32e-07 0.000560475
0.983 0.00214238 0.0740391 2.56e-07 1.53579 1.25445 1.41e-07 1.3e-07 0.000546976
0.984 0.00214238 0.0740391 4.29e-07 1.59545 1.31529 1.47e-07 1.81e-07 0.000546985
0.985 0.00214238 0.0740391 3.42e-07 1.52361 1.34285 1.34e-07 1.28e-07 0.00054745
0.986 0.00214238 0.0740391 3.39e-07 1.53303 1.41391 1.51e-07 1.44e-07 0.000547199
0.987 0.00214238 0.0740391 3.93e-07 1.54786 1.44988 1.31e-07 1.22e-07 0.000550854
0.988 0.00214238 0.0740391 3.48e-07 1.54164 1.50754 1.25e-07 1.23e-07 0.000547522
0.989 0.00214238 0.0740391 4.51e-07 1.54158 1.56376 1.49e-07 1.39e-07 0.000544188
0.99 0.00214238 0.0740391 3.36e-07 1.59582 1.66228 1.58e-07 1.31e-07 0.000556964
0.991 0.00214238 0.0740391 3.36e-07 1.56921 1.64174 2.01e-07 1.39e-07 0.000544203
0.992 0.00214238 0.0740391 3.48e-07 1.52595 1.69917 1.47e-07 1.31e-07 0.00054553
0.993 0.00214238 0.0740391 3.44e-07 1.58191 1.74734 1.53e-07 1.27e-07 0.000542237
0.994 0.00214238 0.0740391 9.86e-07 1.53636 1.78694 1.56e-07 1.29e-07 0.000552914
0.995 0.00214238 0.0740391 2.97e-07 1.52942 1.79689 1.41e-07 1.26e-07 0.000576283
0.996 0.00214238 0.0740391 4.11e-07 1.54427 1.83401 1.39e-07 1.26e-07 0.000538177
0.997 0.00214238 0.0740391 4.1e-07 1.54441 1.84297 1.45e-07 1.26e-07 0.000534748
0.998 0.00214238 0.0740391 3.21e-07 1.53245 1.91026 2e-07 1.28e-07 0.000564223
0.999 0.00214238 0.0740391 4.23e-07 1.59514 1.93826 2.13e-07 1.3e-07 0.000529917
