Dc dPTime iforestTime find_markedNodesTime find_potential_dcNN_listTime relativedistanceTime ccidentificationTime_without_k ccidentificationTime clusterassignTime 
0.878 0.000796496 0.0952426 2.97e-07 4.17654 0.256084 1.29e-07 1.29e-07 0.00101021
0.879 0.000796496 0.0952426 3.27e-07 4.17548 0.315392 1.28e-07 1.3e-07 0.000984201
0.88 0.000796496 0.0952426 2.54e-07 4.17584 0.353928 1.29e-07 1.32e-07 0.000982073
0.881 0.000796496 0.0952426 3.52e-07 4.16855 0.358129 1.31e-07 1.55e-07 0.000983966
0.882 0.000796496 0.0952426 3.82e-07 4.18113 0.372265 1.42e-07 1.26e-07 0.000992519
0.883 0.000796496 0.0952426 2.76e-07 4.18594 0.378653 1.38e-07 1.48e-07 0.000981112
0.884 0.000796496 0.0952426 2.78e-07 4.18231 0.389577 1.33e-07 1.3e-07 0.00098455
0.885 0.000796496 0.0952426 3.02e-07 4.1861 0.43239 1.27e-07 1.31e-07 0.000983278
0.886 0.000796496 0.0952426 3.01e-07 4.18751 0.457581 1.79e-07 1.28e-07 0.000983872
0.887 0.000796496 0.0952426 2.38e-07 4.18334 0.506393 1.51e-07 1.28e-07 0.000985894
0.888 0.000796496 0.0952426 4.91e-07 4.18289 0.545305 1.44e-07 1.84e-07 0.000987162
0.889 0.000796496 0.0952426 3.55e-07 4.18093 0.612709 1.4e-07 1.28e-07 0.000984824
0.89 0.000796496 0.0952426 2.6e-07 4.20214 0.641275 1.39e-07 1.31e-07 0.00098627
0.891 0.000796496 0.0952426 4.99e-07 4.19466 0.702566 1.35e-07 1.31e-07 0.000986062
0.892 0.000796496 0.0952426 2.8e-07 4.19264 0.719528 1.37e-07 1.82e-07 0.00098747
0.893 0.000796496 0.0952426 2.46e-07 4.20426 0.790415 1.36e-07 1.82e-07 0.000986665
0.894 0.000796496 0.0952426 4.67e-07 4.20537 0.833654 1.38e-07 1.82e-07 0.000987514
0.895 0.000796496 0.0952426 2.82e-07 4.20896 0.897624 1.42e-07 1.25e-07 0.000990291
0.896 0.000796496 0.0952426 2.76e-07 4.21504 0.926868 1.38e-07 1.24e-07 0.000990447
0.897 0.000796496 0.0952426 3.02e-07 4.21519 0.961733 1.48e-07 1.21e-07 0.000988605
0.898 0.000796496 0.0952426 3.02e-07 4.21065 1.0269 1.38e-07 1.28e-07 0.00099715
0.899 0.000796496 0.0952426 2.83e-07 4.22309 1.09913 1.48e-07 1.36e-07 0.00099034
0.9 0.000796496 0.0952426 3.84e-07 4.22859 1.13309 1.36e-07 1.38e-07 0.000991995
0.901 0.000796496 0.0952426 3.91e-07 4.22748 1.20686 1.37e-07 1.27e-07 0.000990185
0.902 0.000796496 0.0952426 2.81e-07 4.23435 1.32138 1.3e-07 1.3e-07 0.000989468
0.903 0.000796496 0.0952426 3.56e-07 4.23531 1.37571 1.87e-07 1.36e-07 0.000991149
0.904 0.000796496 0.0952426 4.79e-07 4.23734 1.42772 1.36e-07 1.77e-07 0.000994394
0.905 0.000796496 0.0952426 3.56e-07 4.24917 1.49958 1.45e-07 1.29e-07 0.000994054
0.906 0.000796496 0.0952426 3.41e-07 4.23669 1.5444 1.39e-07 1.4e-07 0.000992563
0.907 0.000796496 0.0952426 2.7e-07 4.24041 1.62508 1.36e-07 1.34e-07 0.00099257
0.908 0.000796496 0.0952426 3.78e-07 4.24546 1.68396 1.48e-07 1.29e-07 0.000993055
0.909 0.000796496 0.0952426 2.69e-07 4.25164 1.74253 1.96e-07 1.36e-07 0.000994416
0.91 0.000796496 0.0952426 8.07e-07 4.24239 1.79548 1.43e-07 1.79e-07 0.0010566
0.911 0.000796496 0.0952426 3.57e-07 4.24384 1.85963 1.51e-07 1.28e-07 0.000992404
0.912 0.000796496 0.0952426 2.8e-07 4.25078 1.94666 2.13e-07 1.41e-07 0.000995662
0.913 0.000796496 0.0952426 3.66e-07 4.24752 1.96433 1.39e-07 1.31e-07 0.000992716
0.914 0.000796496 0.0952426 4.09e-07 4.2634 2.04021 1.46e-07 1.22e-07 0.000992921
0.915 0.000796496 0.0952426 3.45e-07 4.25883 2.07037 1.45e-07 1.41e-07 0.000992923
0.916 0.000796496 0.0952426 2.75e-07 4.2573 2.16243 1.48e-07 1.22e-07 0.000996094
0.917 0.000796496 0.0952426 4.06e-07 4.2658 2.22691 1.42e-07 1.34e-07 0.000994975
0.918 0.000796496 0.0952426 3.09e-07 4.25796 2.28029 1.49e-07 1.3e-07 0.000995977
0.919 0.000796496 0.0952426 3.1e-07 4.2703 2.31673 1.85e-07 1.26e-07 0.00099434
0.92 0.000796496 0.0952426 3.45e-07 4.25565 2.46923 1.48e-07 1.42e-07 0.000994627
0.921 0.000796496 0.0952426 2.91e-07 4.26496 2.52867 2.05e-07 1.3e-07 0.000995476
0.922 0.000796496 0.0952426 2.63e-07 4.25841 2.54302 1.39e-07 1.26e-07 0.000993313
0.923 0.000796496 0.0952426 4.32e-07 4.26369 2.63934 1.33e-07 1.3e-07 0.000995063
0.924 0.000796496 0.0952426 3.59e-07 4.25842 2.70404 1.39e-07 1.3e-07 0.000996891
0.925 0.000796496 0.0952426 2.67e-07 4.26144 2.73296 1.39e-07 1.29e-07 0.000993514
0.926 0.000796496 0.0952426 2.72e-07 4.26866 2.78998 1.53e-07 1.86e-07 0.000996837
0.927 0.000796496 0.0952426 2.59e-07 4.27156 2.85656 1.97e-07 1.29e-07 0.000991971
0.928 0.000796496 0.0952426 2.82e-07 4.2631 2.91486 1.36e-07 1.83e-07 0.00098844
0.929 0.000796496 0.0952426 5.71e-07 4.26223 2.93819 1.53e-07 1.46e-07 0.000991816
0.93 0.000796496 0.0952426 3.58e-07 4.26614 2.99063 1.38e-07 1.3e-07 0.00102496
0.931 0.000796496 0.0952426 3.58e-07 4.266 3.00406 1.35e-07 1.27e-07 0.000990946
0.932 0.000796496 0.0952426 3.85e-07 4.26795 3.08613 1.45e-07 1.82e-07 0.000991901
0.933 0.000796496 0.0952426 2.91e-07 4.27195 3.12252 1.46e-07 1.29e-07 0.000990977
0.934 0.000796496 0.0952426 2.96e-07 4.26484 3.18339 1.38e-07 1.25e-07 0.000990831
0.935 0.000796496 0.0952426 2.87e-07 4.2708 3.2384 1.39e-07 1.84e-07 0.000990183
0.936 0.000796496 0.0952426 6.47e-07 4.28705 3.2911 1.39e-07 1.3e-07 0.000986423
0.937 0.000796496 0.0952426 2.55e-07 4.27479 3.32871 1.4e-07 1.24e-07 0.000987085
0.938 0.000796496 0.0952426 3.83e-07 4.29052 3.34575 1.42e-07 1.24e-07 0.000987057
0.939 0.000796496 0.0952426 2.69e-07 4.28953 3.36139 1.99e-07 1.35e-07 0.000988191
0.94 0.000796496 0.0952426 3.27e-07 4.2849 3.40274 1.4e-07 1.36e-07 0.000985992
0.941 0.000796496 0.0952426 2.52e-07 4.27832 3.41122 1.37e-07 1.29e-07 0.000984008
0.942 0.000796496 0.0952426 2.7e-07 4.2864 3.40734 1.39e-07 1.22e-07 0.000985366
0.943 0.000796496 0.0952426 2.91e-07 4.27541 3.41592 1.33e-07 1.21e-07 0.000987928
0.944 0.000796496 0.0952426 2.77e-07 4.28488 3.42216 1.35e-07 1.33e-07 0.000984412
0.945 0.000796496 0.0952426 2.97e-07 4.28308 3.44943 1.49e-07 1.39e-07 0.000984096
0.946 0.000796496 0.0952426 4.16e-07 4.28618 3.46776 1.4e-07 1.83e-07 0.0009819
0.947 0.000796496 0.0952426 4.15e-07 4.29847 3.49319 1.44e-07 1.25e-07 0.000981975
0.948 0.000796496 0.0952426 3.87e-07 4.29148 3.54135 1.42e-07 1.39e-07 0.000984369
0.949 0.000796496 0.0952426 3.35e-07 4.29141 3.61544 1.41e-07 1.41e-07 0.000984499
0.95 0.000796496 0.0952426 9.68e-07 4.3006 3.66042 1.96e-07 1.45e-07 0.000982286
0.951 0.000796496 0.0952426 2.62e-07 4.29175 3.72406 1.63e-07 1.37e-07 0.000984377
0.952 0.000796496 0.0952426 2.71e-07 4.29504 3.77172 1.55e-07 1.3e-07 0.000980768
0.953 0.000796496 0.0952426 2.55e-07 4.29468 3.81754 1.39e-07 1.84e-07 0.000979988
0.954 0.000796496 0.0952426 4.49e-07 4.29462 3.88458 1.39e-07 1.84e-07 0.000979422
0.955 0.000796496 0.0952426 2.93e-07 4.29488 3.92798 1.38e-07 1.25e-07 0.00097924
0.956 0.000796496 0.0952426 4.01e-07 4.29774 3.9661 1.34e-07 1.29e-07 0.000981251
0.957 0.000796496 0.0952426 3.39e-07 4.29661 3.98592 1.37e-07 1.28e-07 0.000975354
0.958 0.000796496 0.0952426 2.95e-07 4.29971 4.04811 1.47e-07 1.32e-07 0.000975989
0.959 0.000796496 0.0952426 3.38e-07 4.29637 4.08031 1.34e-07 1.32e-07 0.000976127
0.96 0.000796496 0.0952426 2.48e-07 4.29912 4.11636 2.07e-07 1.27e-07 0.000973598
0.961 0.000796496 0.0952426 2.7e-07 4.29882 4.15876 1.46e-07 1.48e-07 0.000974531
0.962 0.000796496 0.0952426 3.58e-07 4.3129 4.20367 1.55e-07 1.28e-07 0.000972234
0.963 0.000796496 0.0952426 2.37e-07 4.3038 4.22532 1.35e-07 1.36e-07 0.000971224
0.964 0.000796496 0.0952426 3.26e-07 4.30196 4.255 2.01e-07 1.28e-07 0.000968294
0.965 0.000796496 0.0952426 2.66e-07 4.30467 4.28629 1.46e-07 1.29e-07 0.000973229
0.966 0.000796496 0.0952426 2.91e-07 4.30407 4.34387 1.99e-07 1.32e-07 0.000968487
0.967 0.000796496 0.0952426 2.74e-07 4.29543 4.36571 1.42e-07 1.31e-07 0.000966692
0.968 0.000796496 0.0952426 3.25e-07 4.30844 4.43239 1.45e-07 1.25e-07 0.000967349
0.969 0.000796496 0.0952426 3.91e-07 4.30367 4.51526 1.32e-07 1.34e-07 0.000963887
0.97 0.000796496 0.0952426 2.79e-07 4.32512 4.596 1.36e-07 1.47e-07 0.000964049
0.971 0.000796496 0.0952426 2.76e-07 4.3202 4.71965 1.45e-07 1.25e-07 0.00095979
0.972 0.000796496 0.0952426 2.45e-07 4.32044 4.7815 1.27e-07 1.84e-07 0.000958794
0.973 0.000796496 0.0952426 4.35e-07 4.32511 4.87852 1.42e-07 1.32e-07 0.000953791
0.974 0.000796496 0.0952426 2.57e-07 4.3262 4.9552 1.42e-07 1.28e-07 0.00095359
0.975 0.000796496 0.0952426 3.72e-07 4.32808 5.052 1.42e-07 1.29e-07 0.000993579
0.976 0.000796496 0.0952426 2.53e-07 4.32621 5.17124 1.99e-07 1.27e-07 0.000944481
0.977 0.000796496 0.0952426 3.69e-07 4.33158 5.25887 1.49e-07 1.28e-07 0.000944246
0.978 0.000796496 0.0952426 3.22e-07 4.32285 5.34496 1.6e-07 1.27e-07 0.000937258
0.979 0.000796496 0.0952426 2.88e-07 4.32804 5.40364 1.4e-07 1.35e-07 0.000934794
0.98 0.000796496 0.0952426 3.36e-07 4.32945 5.41766 1.49e-07 1.37e-07 0.000933462
0.981 0.000796496 0.0952426 2.92e-07 4.32094 5.43606 1.42e-07 1.27e-07 0.000930972
0.982 0.000796496 0.0952426 2.71e-07 4.32636 5.44972 1.27e-07 1.28e-07 0.000928714
0.983 0.000796496 0.0952426 2.93e-07 4.32799 5.45577 1.55e-07 1.81e-07 0.000928402
0.984 0.000796496 0.0952426 3.72e-07 4.32284 5.45933 1.42e-07 1.28e-07 0.000926297
0.985 0.000796496 0.0952426 2.72e-07 4.33169 5.46757 1.77e-07 1.46e-07 0.000921442
0.986 0.000796496 0.0952426 2.73e-07 4.33287 5.46017 1.3e-07 1.77e-07 0.00092364
0.987 0.000796496 0.0952426 2.51e-07 4.33007 5.45828 1.92e-07 1.33e-07 0.000924024
0.988 0.000796496 0.0952426 3.11e-07 4.32634 5.46056 1.55e-07 1.28e-07 0.00092316
0.989 0.000796496 0.0952426 2.79e-07 4.3262 5.46169 1.84e-07 1.34e-07 0.000922931
0.99 0.000796496 0.0952426 2.58e-07 4.3299 5.46208 1.49e-07 1.27e-07 0.000923696
0.991 0.000796496 0.0952426 4.15e-07 4.33744 5.4724 1.5e-07 1.83e-07 0.000923848
0.992 0.000796496 0.0952426 3.21e-07 4.33255 5.46242 1.59e-07 1.47e-07 0.000921541
0.993 0.000796496 0.0952426 3.4e-07 4.32982 5.45838 1.48e-07 1.76e-07 0.000921375
0.994 0.000796496 0.0952426 4.07e-07 4.33452 5.46332 2e-07 1.27e-07 0.00092408
0.995 0.000796496 0.0952426 6.92e-07 4.36254 5.46532 1.33e-07 1.36e-07 0.00092226
0.996 0.000796496 0.0952426 1.735e-06 4.35918 5.4635 1.46e-07 1.27e-07 0.000923566
0.997 0.000796496 0.0952426 3.23e-07 4.34734 5.46115 1.61e-07 1.28e-07 0.000923723
0.998 0.000796496 0.0952426 4.15e-07 4.34687 5.46118 1.35e-07 1.28e-07 0.000924983
0.999 0.000796496 0.0952426 3.82e-07 4.34316 5.45829 1.3e-07 1.29e-07 0.000922693
